"time","Mass.s","Mass.v","der(Mass.s)","der(Mass.v)","Mass.a","Mass.flange_a.s","Mass.flange_b.f","Mass.flange_b.s","Spring.f","Spring.s_rel","Fixed.flange.f","Mass.flange_a.f","Spring.flange_a.f","Spring.flange_b.f","Spring.flange_b.s"
0.612,1.278335913767955,2.112173254506962,2.112173254506962,-0.1391679568839775,-0.1391679568839775,0.2783359137679551,0,2.278335913767955,0.2783359137679551,0.2783359137679551,0.2783359137679551,-0.2783359137679551,-0.2783359137679551,0.2783359137679551,0.2783359137679551
0.614,1.282559978759954,2.111892792789039,2.111892792789039,-0.141279989379977,-0.141279989379977,0.282559978759954,0,2.282559978759954,0.282559978759954,0.282559978759954,0.282559978759954,-0.282559978759954,-0.282559978759954,0.282559978759954,0.282559978759954
0.616,1.286783477844444,2.1116081076549,2.1116081076549,-0.1433917389222218,-0.1433917389222218,0.2867834778444436,0,2.286783477844444,0.2867834778444436,0.2867834778444436,0.2867834778444436,-0.2867834778444436,-0.2867834778444436,0.2867834778444436,0.2867834778444436
0.618,1.291006402533719,2.111319199702345,2.111319199702345,-0.1455032012668594,-0.1455032012668594,0.2910064025337189,0,2.291006402533719,0.2910064025337189,0.2910064025337189,0.2910064025337189,-0.2910064025337189,-0.2910064025337189,0.2910064025337189,0.2910064025337189
0.62,1.295228744340037,2.111026069538052,2.111026069538052,-0.1476143721700187,-0.1476143721700187,0.2952287443400374,0,2.295228744340037,0.2952287443400374,0.2952287443400374,0.2952287443400374,-0.2952287443400374,-0.2952287443400374,0.2952287443400374,0.2952287443400374
0.622,1.299450494775617,2.110728717777583,2.110728717777583,-0.1497252473878083,-0.1497252473878083,0.2994504947756167,0,2.299450494775617,0.2994504947756167,0.2994504947756167,0.2994504947756167,-0.2994504947756167,-0.2994504947756167,0.2994504947756167,0.2994504947756167
0.624,1.303671645352636,2.110427145045378,2.110427145045378,-0.1518358226763179,-0.1518358226763179,0.3036716453526358,0,2.303671645352636,0.3036716453526358,0.3036716453526358,0.3036716453526358,-0.3036716453526358,-0.3036716453526358,0.3036716453526358,0.3036716453526358
0.626,1.307892187583236,2.110121351974754,2.110121351974754,-0.1539460937916179,-0.1539460937916179,0.3078921875832359,0,2.307892187583236,0.3078921875832359,0.3078921875832359,0.3078921875832359,-0.3078921875832359,-0.3078921875832359,0.3078921875832359,0.3078921875832359
0.628,1.312112112979519,2.109811339207915,2.109811339207915,-0.1560560564897597,-0.1560560564897597,0.3121121129795195,0,2.312112112979519,0.3121121129795195,0.3121121129795195,0.3121121129795195,-0.3121121129795195,-0.3121121129795195,0.3121121129795195,0.3121121129795195
0.63,1.316331413053549,2.10949710739594,2.10949710739594,-0.1581657065267746,-0.1581657065267746,0.3163314130535493,0,2.31633141305355,0.3163314130535493,0.3163314130535493,0.3163314130535493,-0.3163314130535493,-0.3163314130535493,0.3163314130535493,0.3163314130535493
0.632,1.320550079317351,2.109178657198788,2.109178657198788,-0.1602750396586755,-0.1602750396586755,0.320550079317351,0,2.320550079317351,0.320550079317351,0.320550079317351,0.320550079317351,-0.320550079317351,-0.320550079317351,0.320550079317351,0.320550079317351
0.634,1.32476810328291,2.108855989285298,2.108855989285298,-0.1623840516414551,-0.1623840516414551,0.3247681032829102,0,2.32476810328291,0.3247681032829102,0.3247681032829102,0.3247681032829102,-0.3247681032829102,-0.3247681032829102,0.3247681032829102,0.3247681032829102
0.636,1.328985476462175,2.108529104333192,2.108529104333192,-0.1644927382310875,-0.1644927382310875,0.3289854764621749,0,2.328985476462175,0.3289854764621749,0.3289854764621749,0.3289854764621749,-0.3289854764621749,-0.3289854764621749,0.3289854764621749,0.3289854764621749
0.638,1.333202190367054,2.108198003029068,2.108198003029068,-0.1666010951835269,-0.1666010951835269,0.3332021903670539,0,2.333202190367054,0.3332021903670539,0.3332021903670539,0.3332021903670539,-0.3332021903670539,-0.3332021903670539,0.3332021903670539,0.3332021903670539
0.64,1.337418236509418,2.107862686068406,2.107862686068406,-0.1687091182547089,-0.1687091182547089,0.3374182365094178,0,2.337418236509418,0.3374182365094178,0.3374182365094178,0.3374182365094178,-0.3374182365094178,-0.3374182365094178,0.3374182365094178,0.3374182365094178
0.642,1.341633606401098,2.107523154155566,2.107523154155566,-0.1708168032005488,-0.1708168032005488,0.3416336064010976,0,2.341633606401098,0.3416336064010976,0.3416336064010976,0.3416336064010976,-0.3416336064010976,-0.3416336064010976,0.3416336064010976,0.3416336064010976
0.644,1.345848291553887,2.107179408003788,2.107179408003788,-0.1729241457769436,-0.1729241457769436,0.3458482915538872,0,2.345848291553887,0.3458482915538872,0.3458482915538872,0.3458482915538872,-0.3458482915538872,-0.3458482915538872,0.3458482915538872,0.3458482915538872
0.646,1.350062283479541,2.106831448335192,2.106831448335192,-0.1750311417397704,-0.1750311417397704,0.3500622834795408,0,2.350062283479541,0.3500622834795408,0.3500622834795408,0.3500622834795408,-0.3500622834795408,-0.3500622834795408,0.3500622834795408,0.3500622834795408
0.648,1.354275573689774,2.106479275880777,2.106479275880777,-0.177137786844887,-0.177137786844887,0.354275573689774,0,2.354275573689774,0.354275573689774,0.354275573689774,0.354275573689774,-0.354275573689774,-0.354275573689774,0.354275573689774,0.354275573689774
0.65,1.358488158312852,2.106122889410581,2.106122889410581,-0.179244079156426,-0.179244079156426,0.3584881583128521,0,2.358488158312852,0.3584881583128521,0.3584881583128521,0.3584881583128521,-0.3584881583128521,-0.3584881583128521,0.3584881583128521,0.3584881583128521
0.652,1.362700036307262,2.105762286495885,2.105762286495885,-0.1813500181536308,-0.1813500181536308,0.3627000363072617,0,2.362700036307261,0.3627000363072617,0.3627000363072617,0.3627000363072617,-0.3627000363072617,-0.3627000363072617,0.3627000363072617,0.3627000363072617
0.654,1.366911188578265,2.105397472419922,2.105397472419922,-0.1834555942891325,-0.1834555942891325,0.366911188578265,0,2.366911188578265,0.366911188578265,0.366911188578265,0.366911188578265,-0.366911188578265,-0.366911188578265,0.366911188578265,0.366911188578265
0.656,1.37112160669404,2.105028447925055,2.105028447925055,-0.18556080334702,-0.18556080334702,0.3711216066940399,0,2.37112160669404,0.3711216066940399,0.3711216066940399,0.3711216066940399,-0.3711216066940399,-0.3711216066940399,0.3711216066940399,0.3711216066940399
0.658,1.375331282223618,2.104655213762144,2.104655213762144,-0.1876656411118091,-0.1876656411118091,0.3753312822236181,0,2.375331282223618,0.3753312822236181,0.3753312822236181,0.3753312822236181,-0.3753312822236181,-0.3753312822236181,0.3753312822236181,0.3753312822236181
0.66,1.379540206736881,2.104277770690552,2.104277770690552,-0.1897701033684407,-0.1897701033684407,0.3795402067368814,0,2.379540206736881,0.3795402067368814,0.3795402067368814,0.3795402067368814,-0.3795402067368814,-0.3795402067368814,0.3795402067368814,0.3795402067368814
0.662,1.383748371804564,2.103896119478139,2.103896119478139,-0.1918741859022819,-0.1918741859022819,0.3837483718045638,0,2.383748371804564,0.3837483718045638,0.3837483718045638,0.3837483718045638,-0.3837483718045638,-0.3837483718045638,0.3837483718045638,0.3837483718045638
0.664,1.387955768998252,2.103510260901266,2.103510260901266,-0.193977884499126,-0.193977884499126,0.387955768998252,0,2.387955768998252,0.387955768998252,0.387955768998252,0.387955768998252,-0.387955768998252,-0.387955768998252,0.387955768998252,0.387955768998252
0.666,1.392162389890383,2.103120195744797,2.103120195744797,-0.1960811949451914,-0.1960811949451914,0.3921623898903828,0,2.392162389890383,0.3921623898903828,0.3921623898903828,0.3921623898903828,-0.3921623898903828,-0.3921623898903828,0.3921623898903828,0.3921623898903828
0.668,1.396368226054247,2.102725924802092,2.102725924802092,-0.1981841130271236,-0.1981841130271236,0.3963682260542472,0,2.396368226054247,0.3963682260542472,0.3963682260542472,0.3963682260542472,-0.3963682260542472,-0.3963682260542472,0.3963682260542472,0.3963682260542472
0.67,1.400573269063985,2.102327448875013,2.102327448875013,-0.2002866345319924,-0.2002866345319924,0.4005732690639847,0,2.400573269063985,0.4005732690639847,0.4005732690639847,0.4005732690639847,-0.4005732690639847,-0.4005732690639847,0.4005732690639847,0.4005732690639847
0.672,1.40477751049459,2.101924768773923,2.101924768773923,-0.2023887552472948,-0.2023887552472948,0.4047775104945897,0,2.40477751049459,0.4047775104945897,0.4047775104945897,0.4047775104945897,-0.4047775104945897,-0.4047775104945897,0.4047775104945897,0.4047775104945897
0.674,1.408980941921907,2.101517885317682,2.101517885317682,-0.2044904709609534,-0.2044904709609534,0.4089809419219068,0,2.408980941921907,0.4089809419219068,0.4089809419219068,0.4089809419219068,-0.4089809419219068,-0.4089809419219068,0.4089809419219068,0.4089809419219068
0.676,1.413183554922633,2.101106799333651,2.101106799333651,-0.2065917774613163,-0.2065917774613163,0.4131835549226326,0,2.413183554922632,0.4131835549226326,0.4131835549226326,0.4131835549226326,-0.4131835549226326,-0.4131835549226326,0.4131835549226326,0.4131835549226326
0.678,1.417385341074316,2.100691511657694,2.100691511657694,-0.2086926705371578,-0.2086926705371578,0.4173853410743156,0,2.417385341074316,0.4173853410743156,0.4173853410743156,0.4173853410743156,-0.4173853410743156,-0.4173853410743156,0.4173853410743156,0.4173853410743156
0.68,1.421586291955356,2.100272023134171,2.100272023134171,-0.210793145977678,-0.210793145977678,0.4215862919553559,0,2.421586291955356,0.4215862919553559,0.4215862919553559,0.4215862919553559,-0.4215862919553559,-0.4215862919553559,0.4215862919553559,0.4215862919553559
0.6820000000000001,1.425786399145006,2.099848334615945,2.099848334615945,-0.212893199572503,-0.212893199572503,0.4257863991450059,0,2.425786399145006,0.4257863991450059,0.4257863991450059,0.4257863991450059,-0.4257863991450059,-0.4257863991450059,0.4257863991450059,0.4257863991450059
0.6840000000000001,1.429985654223369,2.099420446964378,2.099420446964378,-0.2149928271116845,-0.2149928271116845,0.4299856542233691,0,2.429985654223369,0.4299856542233691,0.4299856542233691,0.4299856542233691,-0.4299856542233691,-0.4299856542233691,0.4299856542233691,0.4299856542233691
0.6860000000000001,1.434184048771401,2.09898836104933,2.09898836104933,-0.2170920243857006,-0.2170920243857006,0.4341840487714013,0,2.434184048771401,0.4341840487714013,0.4341840487714013,0.4341840487714013,-0.4341840487714013,-0.4341840487714013,0.4341840487714013,0.4341840487714013
0.6879999999999999,1.438381574370909,2.098552077749166,2.098552077749166,-0.2191907871854547,-0.2191907871854547,0.4383815743709094,0,2.43838157437091,0.4383815743709094,0.4383815743709094,0.4383815743709094,-0.4383815743709094,-0.4383815743709094,0.4383815743709094,0.4383815743709094
0.6899999999999999,1.442578222604553,2.098111597950746,2.098111597950746,-0.2212891113022767,-0.2212891113022767,0.4425782226045534,0,2.442578222604554,0.4425782226045534,0.4425782226045534,0.4425782226045534,-0.4425782226045534,-0.4425782226045534,0.4425782226045534,0.4425782226045534
0.6919999999999999,1.446773985055844,2.097666922549432,2.097666922549432,-0.2233869925279219,-0.2233869925279219,0.4467739850558439,0,2.446773985055844,0.4467739850558439,0.4467739850558439,0.4467739850558439,-0.4467739850558439,-0.4467739850558439,0.4467739850558439,0.4467739850558439
0.694,1.450968853309143,2.097218052449086,2.097218052449086,-0.2254844266545716,-0.2254844266545716,0.4509688533091432,0,2.450968853309143,0.4509688533091432,0.4509688533091432,0.4509688533091432,-0.4509688533091432,-0.4509688533091432,0.4509688533091432,0.4509688533091432
0.696,1.455162818949666,2.096764988562072,2.096764988562072,-0.2275814094748332,-0.2275814094748332,0.4551628189496664,0,2.455162818949666,0.4551628189496664,0.4551628189496664,0.4551628189496664,-0.4551628189496664,-0.4551628189496664,0.4551628189496664,0.4551628189496664
0.698,1.459355873563479,2.09630773180925,2.09630773180925,-0.2296779367817395,-0.2296779367817395,0.4593558735634791,0,2.459355873563479,0.4593558735634791,0.4593558735634791,0.4593558735634791,-0.4593558735634791,-0.4593558735634791,0.4593558735634791,0.4593558735634791
0.7,1.4635480087375,2.095846283119982,2.095846283119982,-0.2317740043687502,-0.2317740043687502,0.4635480087375003,0,2.4635480087375,0.4635480087375003,0.4635480087375003,0.4635480087375003,-0.4635480087375003,-0.4635480087375003,0.4635480087375003,0.4635480087375003
0.702,1.4677392160595,2.095380643432132,2.095380643432132,-0.2338696080297498,-0.2338696080297498,0.4677392160594995,0,2.4677392160595,0.4677392160594995,0.4677392160594995,0.4677392160594995,-0.4677392160594995,-0.4677392160594995,0.4677392160594995,0.4677392160594995
0.704,1.471929487118098,2.094910813692061,2.094910813692061,-0.2359647435590488,-0.2359647435590488,0.4719294871180977,0,2.471929487118098,0.4719294871180977,0.4719294871180977,0.4719294871180977,-0.4719294871180977,-0.4719294871180977,0.4719294871180977,0.4719294871180977
0.706,1.476118813502769,2.094436794854631,2.094436794854631,-0.2380594067513847,-0.2380594067513847,0.4761188135027694,0,2.47611881350277,0.4761188135027694,0.4761188135027694,0.4761188135027694,-0.4761188135027694,-0.4761188135027694,0.4761188135027694,0.4761188135027694
0.708,1.480307186803839,2.093958587883205,2.093958587883205,-0.2401535934019196,-0.2401535934019196,0.4803071868038391,0,2.480307186803839,0.4803071868038391,0.4803071868038391,0.4803071868038391,-0.4803071868038391,-0.4803071868038391,0.4803071868038391,0.4803071868038391
0.71,1.484494598612484,2.093476193749646,2.093476193749646,-0.2422472993062421,-0.2422472993062421,0.4844945986124842,0,2.484494598612484,0.4844945986124842,0.4844945986124842,0.4844945986124842,-0.4844945986124842,-0.4844945986124842,0.4844945986124842,0.4844945986124842
0.712,1.488681040520733,2.092989613434314,2.092989613434314,-0.2443405202603665,-0.2443405202603665,0.4886810405207329,0,2.488681040520733,0.4886810405207329,0.4886810405207329,0.4886810405207329,-0.4886810405207329,-0.4886810405207329,0.4886810405207329,0.4886810405207329
0.714,1.492866504121467,2.092498847926074,2.092498847926074,-0.2464332520607333,-0.2464332520607333,0.4928665041214666,0,2.492866504121467,0.4928665041214666,0.4928665041214666,0.4928665041214666,-0.4928665041214666,-0.4928665041214666,0.4928665041214666,0.4928665041214666
0.716,1.497050981008417,2.092003898222287,2.092003898222287,-0.2485254905042085,-0.2485254905042085,0.4970509810084169,0,2.497050981008417,0.4970509810084169,0.4970509810084169,0.4970509810084169,-0.4970509810084169,-0.4970509810084169,0.4970509810084169,0.4970509810084169
0.718,1.501234462776169,2.091504765328815,2.091504765328815,-0.2506172313880843,-0.2506172313880843,0.5012344627761687,0,2.501234462776169,0.5012344627761687,0.5012344627761687,0.5012344627761687,-0.5012344627761687,-0.5012344627761687,0.5012344627761687,0.5012344627761687
0.72,1.505416941020157,2.091001450260022,2.091001450260022,-0.2527084705100786,-0.2527084705100786,0.5054169410201572,0,2.505416941020157,0.5054169410201572,0.5054169410201572,0.5054169410201572,-0.5054169410201572,-0.5054169410201572,0.5054169410201572,0.5054169410201572
0.722,1.50959840733667,2.090493954038769,2.090493954038769,-0.254799203668335,-0.254799203668335,0.5095984073366699,0,2.50959840733667,0.5095984073366699,0.5095984073366699,0.5095984073366699,-0.5095984073366699,-0.5095984073366699,0.5095984073366699,0.5095984073366699
0.724,1.513778853322847,2.089982277696419,2.089982277696419,-0.2568894266614236,-0.2568894266614236,0.5137788533228471,0,2.513778853322847,0.5137788533228471,0.5137788533228471,0.5137788533228471,-0.5137788533228471,-0.5137788533228471,0.5137788533228471,0.5137788533228471
0.726,1.517958270576679,2.089466422272835,2.089466422272835,-0.2589791352883397,-0.2589791352883397,0.5179582705766794,0,2.517958270576679,0.5179582705766794,0.5179582705766794,0.5179582705766794,-0.5179582705766794,-0.5179582705766794,0.5179582705766794,0.5179582705766794
0.728,1.522136650697011,2.08894638881638,2.08894638881638,-0.2610683253485054,-0.2610683253485054,0.5221366506970109,0,2.522136650697011,0.5221366506970109,0.5221366506970109,0.5221366506970109,-0.5221366506970109,-0.5221366506970109,0.5221366506970109,0.5221366506970109
0.73,1.526313985283535,2.088422178383916,2.088422178383916,-0.2631569926417674,-0.2631569926417674,0.5263139852835348,0,2.526313985283535,0.5263139852835348,0.5263139852835348,0.5263139852835348,-0.5263139852835348,-0.5263139852835348,0.5263139852835348,0.5263139852835348
0.732,1.530490267310683,2.087893791395856,2.087893791395856,-0.2652451336553415,-0.2652451336553415,0.5304902673106831,0,2.530490267310683,0.5304902673106831,0.5304902673106831,0.5304902673106831,-0.5304902673106831,-0.5304902673106831,0.5304902673106831,0.5304902673106831
0.734,1.534665500383938,2.087361223290925,2.087361223290925,-0.2673327501919688,-0.2673327501919688,0.5346655003839376,0,2.534665500383937,0.5346655003839376,0.5346655003839376,0.5346655003839376,-0.5346655003839376,-0.5346655003839376,0.5346655003839376,0.5346655003839376
0.736,1.538839664028222,2.086824480821007,2.086824480821007,-0.269419832014111,-0.269419832014111,0.538839664028222,0,2.538839664028222,0.538839664028222,0.538839664028222,0.538839664028222,-0.538839664028222,-0.538839664028222,0.538839664028222,0.538839664028222
0.738,1.543012749897402,2.086283565053135,2.086283565053135,-0.2715063749487011,-0.2715063749487011,0.5430127498974022,0,2.543012749897402,0.5430127498974022,0.5430127498974022,0.5430127498974022,-0.5430127498974022,-0.5430127498974022,0.5430127498974022,0.5430127498974022
0.74,1.547184749646997,2.085738477062463,2.085738477062463,-0.2735923748234984,-0.2735923748234984,0.5471847496469968,0,2.547184749646997,0.5471847496469968,0.5471847496469968,0.5471847496469968,-0.5471847496469968,-0.5471847496469968,0.5471847496469968,0.5471847496469968
0.742,1.551355654934178,2.085189217932274,2.085189217932274,-0.2756778274670888,-0.2756778274670888,0.5513556549341776,0,2.551355654934178,0.5513556549341776,0.5513556549341776,0.5513556549341776,-0.5513556549341776,-0.5513556549341776,0.5513556549341776,0.5513556549341776
0.744,1.555525457417769,2.08463578875397,2.08463578875397,-0.2777627287088847,-0.2777627287088847,0.5555254574177695,0,2.55552545741777,0.5555254574177695,0.5555254574177695,0.5555254574177695,-0.5555254574177695,-0.5555254574177695,0.5555254574177695,0.5555254574177695
0.746,1.559694148758248,2.084078190627082,2.084078190627082,-0.2798470743791238,-0.2798470743791238,0.5596941487582476,0,2.559694148758248,0.5596941487582476,0.5596941487582476,0.5596941487582476,-0.5596941487582476,-0.5596941487582476,0.5596941487582476,0.5596941487582476
0.748,1.563861720617743,2.083516424659261,2.083516424659261,-0.2819308603088714,-0.2819308603088714,0.5638617206177428,0,2.563861720617743,0.5638617206177428,0.5638617206177428,0.5638617206177428,-0.5638617206177428,-0.5638617206177428,0.5638617206177428,0.5638617206177428
0.75,1.568028164660036,2.082950491966284,2.082950491966284,-0.284014082330018,-0.284014082330018,0.568028164660036,0,2.568028164660036,0.568028164660036,0.568028164660036,0.568028164660036,-0.568028164660036,-0.568028164660036,0.568028164660036,0.568028164660036
0.752,1.572193472550562,2.082380393672052,2.082380393672052,-0.2860967362752812,-0.2860967362752812,0.5721934725505624,0,2.572193472550563,0.5721934725505624,0.5721934725505624,0.5721934725505624,-0.5721934725505624,-0.5721934725505624,0.5721934725505624,0.5721934725505624
0.754,1.576357635956409,2.08180613090859,2.08180613090859,-0.2881788179782045,-0.2881788179782045,0.5763576359564091,0,2.576357635956409,0.5763576359564091,0.5763576359564091,0.5763576359564091,-0.5763576359564091,-0.5763576359564091,0.5763576359564091,0.5763576359564091
0.756,1.580520646546316,2.081227704816048,2.081227704816048,-0.2902603232731578,-0.2902603232731578,0.5805206465463155,0,2.580520646546316,0.5805206465463155,0.5805206465463155,0.5805206465463155,-0.5805206465463155,-0.5805206465463155,0.5805206465463155,0.5805206465463155
0.758,1.584682495990675,2.0806451165427,2.0806451165427,-0.2923412479953373,-0.2923412479953373,0.5846824959906747,0,2.584682495990675,0.5846824959906747,0.5846824959906747,0.5846824959906747,-0.5846824959906747,-0.5846824959906747,0.5846824959906747,0.5846824959906747
0.76,1.588843175961531,2.08005836724494,2.08005836724494,-0.2944215879807655,-0.2944215879807655,0.5888431759615309,0,2.588843175961531,0.5888431759615309,0.5888431759615309,0.5888431759615309,-0.5888431759615309,-0.5888431759615309,0.5888431759615309,0.5888431759615309
0.762,1.593002678132582,2.079467458087292,2.079467458087292,-0.2965013390662909,-0.2965013390662909,0.5930026781325819,0,2.593002678132582,0.5930026781325819,0.5930026781325819,0.5930026781325819,-0.5930026781325819,-0.5930026781325819,0.5930026781325819,0.5930026781325819
0.764,1.597160994179178,2.078872390242401,2.078872390242401,-0.2985804970895891,-0.2985804970895891,0.5971609941791782,0,2.597160994179178,0.5971609941791782,0.5971609941791782,0.5971609941791782,-0.5971609941791782,-0.5971609941791782,0.5971609941791782,0.5971609941791782
0.766,1.601318115778322,2.078273164891036,2.078273164891036,-0.3006590578891611,-0.3006590578891611,0.6013181157783223,0,2.601318115778322,0.6013181157783223,0.6013181157783223,0.6013181157783223,-0.6013181157783223,-0.6013181157783223,0.6013181157783223,0.6013181157783223
0.768,1.60547403460867,2.07766978322209,2.07766978322209,-0.302737017304335,-0.302737017304335,0.60547403460867,0,2.60547403460867,0.60547403460867,0.60547403460867,0.60547403460867,-0.60547403460867,-0.60547403460867,0.60547403460867,0.60547403460867
0.77,1.609628742350529,2.077062246432583,2.077062246432583,-0.3048143711752643,-0.3048143711752643,0.6096287423505287,0,2.609628742350528,0.6096287423505287,0.6096287423505287,0.6096287423505287,-0.6096287423505287,-0.6096287423505287,0.6096287423505287,0.6096287423505287
0.772,1.613782230685859,2.076450555727656,2.076450555727656,-0.3068911153429296,-0.3068911153429296,0.6137822306858591,0,2.613782230685859,0.6137822306858591,0.6137822306858591,0.6137822306858591,-0.6137822306858591,-0.6137822306858591,0.6137822306858591,0.6137822306858591
0.774,1.617934491298275,2.075834712320575,2.075834712320575,-0.3089672456491375,-0.3089672456491375,0.6179344912982749,0,2.617934491298275,0.6179344912982749,0.6179344912982749,0.6179344912982749,-0.6179344912982749,-0.6179344912982749,0.6179344912982749,0.6179344912982749
0.776,1.622085515873042,2.07521471743273,2.07521471743273,-0.3110427579365209,-0.3110427579365209,0.6220855158730418,0,2.622085515873042,0.6220855158730418,0.6220855158730418,0.6220855158730418,-0.6220855158730418,-0.6220855158730418,0.6220855158730418,0.6220855158730418
0.778,1.626235296097078,2.074590572293634,2.074590572293634,-0.3131176480485389,-0.3131176480485389,0.6262352960970778,0,2.626235296097078,0.6262352960970778,0.6262352960970778,0.6262352960970778,-0.6262352960970778,-0.6262352960970778,0.6262352960970778,0.6262352960970778
0.78,1.630383823658954,2.073962278140927,2.073962278140927,-0.315191911829477,-0.315191911829477,0.6303838236589541,0,2.630383823658954,0.6303838236589541,0.6303838236589541,0.6303838236589541,-0.6303838236589541,-0.6303838236589541,0.6303838236589541,0.6303838236589541
0.782,1.634531090248895,2.073329836220371,2.073329836220371,-0.3172655451244473,-0.3172655451244473,0.6345310902488945,0,2.634531090248895,0.6345310902488945,0.6345310902488945,0.6345310902488945,-0.6345310902488945,-0.6345310902488945,0.6345310902488945,0.6345310902488945
0.784,1.638677087558776,2.072693247785853,2.072693247785853,-0.3193385437793878,-0.3193385437793878,0.6386770875587755,0,2.638677087558776,0.6386770875587755,0.6386770875587755,0.6386770875587755,-0.6386770875587755,-0.6386770875587755,0.6386770875587755,0.6386770875587755
0.786,1.642821807282125,2.072052514099382,2.072052514099382,-0.3214109036410626,-0.3214109036410626,0.6428218072821252,0,2.642821807282125,0.6428218072821252,0.6428218072821252,0.6428218072821252,-0.6428218072821252,-0.6428218072821252,0.6428218072821252,0.6428218072821252
0.788,1.646965241114126,2.071407636431093,2.071407636431093,-0.3234826205570629,-0.3234826205570629,0.6469652411141258,0,2.646965241114126,0.6469652411141258,0.6469652411141258,0.6469652411141258,-0.6469652411141258,-0.6469652411141258,0.6469652411141258,0.6469652411141258
0.79,1.651107380751611,2.070758616059247,2.070758616059247,-0.3255536903758054,-0.3255536903758054,0.6511073807516108,0,2.651107380751611,0.6511073807516108,0.6511073807516108,0.6511073807516108,-0.6511073807516108,-0.6511073807516108,0.6511073807516108,0.6511073807516108
0.792,1.655248217893067,2.070105454270224,2.070105454270224,-0.3276241089465337,-0.3276241089465337,0.6552482178930674,0,2.655248217893067,0.6552482178930674,0.6552482178930674,0.6552482178930674,-0.6552482178930674,-0.6552482178930674,0.6552482178930674,0.6552482178930674
0.794,1.659387744238634,2.069448152358533,2.069448152358533,-0.329693872119317,-0.329693872119317,0.659387744238634,0,2.659387744238634,0.659387744238634,0.659387744238634,0.659387744238634,-0.659387744238634,-0.659387744238634,0.659387744238634,0.659387744238634
0.796,1.663525951490103,2.068786711626805,2.068786711626805,-0.3317629757450516,-0.3317629757450516,0.6635259514901033,0,2.663525951490104,0.6635259514901033,0.6635259514901033,0.6635259514901033,-0.6635259514901033,-0.6635259514901033,0.6635259514901033,0.6635259514901033
0.798,1.667662831350919,2.068121133385794,2.068121133385794,-0.3338314156754597,-0.3338314156754597,0.6676628313509194,0,2.66766283135092,0.6676628313509194,0.6676628313509194,0.6676628313509194,-0.6676628313509194,-0.6676628313509194,0.6676628313509194,0.6676628313509194
0.8,1.67179837552618,2.06745141895438,2.06745141895438,-0.3358991877630898,-0.3358991877630898,0.6717983755261796,0,2.67179837552618,0.6717983755261796,0.6717983755261796,0.6717983755261796,-0.6717983755261796,-0.6717983755261796,0.6717983755261796,0.6717983755261796
0.802,1.675932575722633,2.066777569659566,2.066777569659566,-0.3379662878613167,-0.3379662878613167,0.6759325757226333,0,2.675932575722634,0.6759325757226333,0.6759325757226333,0.6759325757226333,-0.6759325757226333,-0.6759325757226333,0.6759325757226333,0.6759325757226333
0.804,1.680065423648683,2.06609958683648,2.06609958683648,-0.3400327118243414,-0.3400327118243414,0.6800654236486827,0,2.680065423648683,0.6800654236486827,0.6800654236486827,0.6800654236486827,-0.6800654236486827,-0.6800654236486827,0.6800654236486827,0.6800654236486827
0.806,1.684196911014384,2.065417471828373,2.065417471828373,-0.3420984555071918,-0.3420984555071918,0.6841969110143835,0,2.684196911014384,0.6841969110143835,0.6841969110143835,0.6841969110143835,-0.6841969110143835,-0.6841969110143835,0.6841969110143835,0.6841969110143835
0.8080000000000001,1.688327029531442,2.064731225986622,2.064731225986622,-0.344163514765721,-0.344163514765721,0.6883270295314421,0,2.688327029531442,0.6883270295314421,0.6883270295314421,0.6883270295314421,-0.6883270295314421,-0.6883270295314421,0.6883270295314421,0.6883270295314421
0.8100000000000001,1.692455770913219,2.064040850670725,2.064040850670725,-0.3462278854566097,-0.3462278854566097,0.6924557709132193,0,2.692455770913219,0.6924557709132193,0.6924557709132193,0.6924557709132193,-0.6924557709132193,-0.6924557709132193,0.6924557709132193,0.6924557709132193
0.8120000000000001,1.696583126874728,2.063346347248307,2.063346347248307,-0.3482915634373638,-0.3482915634373638,0.6965831268747276,0,2.696583126874728,0.6965831268747276,0.6965831268747276,0.6965831268747276,-0.6965831268747276,-0.6965831268747276,0.6965831268747276,0.6965831268747276
0.8139999999999999,1.700709089132632,2.062647717095116,2.062647717095116,-0.350354544566316,-0.350354544566316,0.700709089132632,0,2.700709089132632,0.700709089132632,0.700709089132632,0.700709089132632,-0.700709089132632,-0.700709089132632,0.700709089132632,0.700709089132632
0.8159999999999999,1.704833658036476,2.061944961582312,2.061944961582312,-0.352416829018238,-0.352416829018238,0.704833658036476,0,2.704833658036476,0.704833658036476,0.704833658036476,0.704833658036476,-0.704833658036476,-0.704833658036476,0.704833658036476,0.704833658036476
0.8179999999999999,1.708956818413112,2.061238082112044,2.061238082112044,-0.354478409206556,-0.354478409206556,0.7089568184131121,0,2.708956818413112,0.7089568184131121,0.7089568184131121,0.7089568184131121,-0.7089568184131121,-0.7089568184131121,0.7089568184131121,0.7089568184131121
0.82,1.713078561126715,2.060527080085693,2.060527080085693,-0.3565392805633574,-0.3565392805633574,0.7130785611267147,0,2.713078561126715,0.7130785611267147,0.7130785611267147,0.7130785611267147,-0.7130785611267147,-0.7130785611267147,0.7130785611267147,0.7130785611267147
